1423930391,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930391,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930391,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930391,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930391,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930391,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930391,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930391,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930392,s1-eth1,1251112.00,28186.00,1279298.00,28186,1251112,830.00,427.00,1257.00,427,830,0.00,0.00,0,0
1423930392,s1-eth3,14458.00,654282.00,668740.00,654282,14458,219.00,433.00,652.00,433,219,0.00,0.00,0,0
1423930392,s1-eth2,13798.00,613536.00,627334.00,613536,13798,209.00,408.00,617.00,408,209,0.00,0.00,0,0
1423930392,s2-eth1,654282.00,14458.00,668740.00,14458,654282,433.00,219.00,652.00,219,433,0.00,0.00,0,0
1423930392,s2-eth2,14392.00,655796.00,670188.00,655796,14392,218.00,434.00,652.00,434,218,0.00,0.00,0,0
1423930392,eth0,146.00,158.00,304.00,158,146,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1423930392,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1423930392,total,1948724.00,1966952.00,3915676.00,1966952,1948724,1916.00,1929.00,3845.00,1929,1916,0.00,0.00,0,0
1423930393,s1-eth1,1250658.00,28338.00,1278996.00,28338,1250658,833.00,429.00,1262.00,429,833,0.00,0.00,0,0
1423930393,s1-eth3,14304.00,628766.00,643070.00,628766,14304,216.00,419.00,635.00,419,216,0.00,0.00,0,0
1423930393,s1-eth2,14304.00,639242.00,653546.00,639242,14304,216.00,425.00,641.00,425,216,0.00,0.00,0,0
1423930393,s2-eth1,628766.00,14304.00,643070.00,14304,628766,419.00,216.00,635.00,216,419,0.00,0.00,0,0
1423930393,s2-eth2,14370.00,627252.00,641622.00,627252,14370,217.00,418.00,635.00,418,217,0.00,0.00,0,0
1423930393,eth0,146.00,490.00,636.00,490,146,1.00,7.00,8.00,7,1,0.00,0.00,0,0
1423930393,lo,1728.00,1728.00,3456.00,1728,1728,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1423930393,total,1924276.00,1940120.00,3864396.00,1940120,1924276,1920.00,1932.00,3852.00,1932,1920,0.00,0.00,0,0
1423930394,s1-eth1,1250356.00,28248.00,1278604.00,28248,1250356,830.00,428.00,1258.00,428,830,0.00,0.00,0,0
1423930394,s1-eth3,14586.00,658834.00,673420.00,658834,14586,221.00,437.00,658.00,437,221,0.00,0.00,0,0
1423930394,s1-eth2,13596.00,609690.00,623286.00,609690,13596,206.00,405.00,611.00,405,206,0.00,0.00,0,0
1423930394,s2-eth1,658834.00,14586.00,673420.00,14586,658834,437.00,221.00,658.00,221,437,0.00,0.00,0,0
1423930394,s2-eth2,14586.00,658834.00,673420.00,658834,14586,221.00,437.00,658.00,437,221,0.00,0.00,0,0
1423930394,eth0,146.00,186.00,332.00,186,146,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1423930394,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930394,total,1952104.00,1970378.00,3922482.00,1970378,1952104,1916.00,1931.00,3847.00,1931,1916,0.00,0.00,0,0
1423930395,s1-eth1,1250426.00,28116.00,1278542.00,28116,1250426,831.00,426.00,1257.00,426,831,0.00,0.00,0,0
1423930395,s1-eth3,13906.00,624942.00,638848.00,624942,13906,211.00,417.00,628.00,417,211,0.00,0.00,0,0
1423930395,s1-eth2,14500.00,643806.00,658306.00,643806,14500,220.00,429.00,649.00,429,220,0.00,0.00,0,0
1423930395,s2-eth1,624942.00,13906.00,638848.00,13906,624942,417.00,211.00,628.00,211,417,0.00,0.00,0,0
1423930395,s2-eth2,13840.00,626456.00,640296.00,626456,13840,210.00,418.00,628.00,418,210,0.00,0.00,0,0
1423930395,eth0,146.00,158.00,304.00,158,146,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1423930395,lo,2152.00,2152.00,4304.00,2152,2152,22.00,22.00,44.00,22,22,0.00,0.00,0,0
1423930395,total,1919912.00,1939536.00,3859448.00,1939536,1919912,1912.00,1925.00,3837.00,1925,1912,0.00,0.00,0,0
1423930396,s1-eth1,1250426.00,28648.00,1279074.00,28648,1250426,831.00,434.00,1265.00,434,831,0.00,0.00,0,0
1423930396,s1-eth3,14656.00,655110.00,669766.00,655110,14656,222.00,435.00,657.00,435,222,0.00,0.00,0,0
1423930396,s1-eth2,14062.00,639970.00,654032.00,639970,14062,213.00,425.00,638.00,425,213,0.00,0.00,0,0
1423930396,s2-eth1,655110.00,14656.00,669766.00,14656,655110,435.00,222.00,657.00,222,435,0.00,0.00,0,0
1423930396,s2-eth2,14722.00,653596.00,668318.00,653596,14722,223.00,434.00,657.00,434,223,0.00,0.00,0,0
1423930396,eth0,146.00,158.00,304.00,158,146,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1423930396,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1423930396,total,1949658.00,1992674.00,3942332.00,1992674,1949658,1931.00,1958.00,3889.00,1958,1931,0.00,0.00,0,0
1423930397,s1-eth1,1250497.50,28747.25,1279244.75,28776,1251748,829.17,435.56,1264.74,436,830,0.00,0.00,0,0
1423930397,s1-eth3,13714.29,633976.06,647690.31,634610,13728,207.79,420.58,628.37,421,208,0.00,0.00,0,0
1423930397,s1-eth2,14967.03,713320.69,728287.75,714034,14982,226.77,472.53,699.30,473,227,0.00,0.00,0,0
1423930397,s2-eth1,633976.06,13714.29,647690.31,13728,634610,420.58,207.79,628.37,208,421,0.00,0.00,0,0
1423930397,s2-eth2,13714.29,635488.50,649202.81,636124,13728,207.79,421.58,629.37,422,208,0.00,0.00,0,0
1423930397,eth0,145.85,277.72,423.58,278,146,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1423930397,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930397,total,1927015.00,2025524.50,3952539.50,2027550,1928942,1893.11,1962.04,3855.14,1964,1895,0.00,0.00,0,0
1423930398,s1-eth1,1251682.00,38004.00,1289686.00,38004,1251682,829.00,526.00,1355.00,526,829,0.00,0.00,0,0
1423930398,s1-eth3,18746.00,655044.00,673790.00,655044,18746,263.00,434.00,697.00,434,263,0.00,0.00,0,0
1423930398,s1-eth2,19324.00,570138.00,589462.00,570138,19324,264.00,377.00,641.00,377,264,0.00,0.00,0,0
1423930398,s2-eth1,655044.00,18746.00,673790.00,18746,655044,434.00,263.00,697.00,263,434,0.00,0.00,0,0
1423930398,s2-eth2,18746.00,653530.00,672276.00,653530,18746,263.00,433.00,696.00,433,263,0.00,0.00,0,0
1423930398,eth0,146.00,338.00,484.00,338,146,1.00,5.00,6.00,5,1,0.00,0.00,0,0
1423930398,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930398,total,1963688.00,1935800.00,3899488.00,1935800,1963688,2054.00,2038.00,4092.00,2038,2054,0.00,0.00,0,0
1423930399,s1-eth1,1250116.00,27324.00,1277440.00,27324,1250116,828.00,414.00,1242.00,414,828,0.00,0.00,0,0
1423930399,s1-eth3,14986.00,681492.00,696478.00,681492,14986,227.00,452.00,679.00,452,227,0.00,0.00,0,0
1423930399,s1-eth2,12478.00,589016.00,601494.00,589016,12478,189.00,390.00,579.00,390,189,0.00,0.00,0,0
1423930399,s2-eth1,681492.00,14986.00,696478.00,14986,681492,452.00,227.00,679.00,227,452,0.00,0.00,0,0
1423930399,s2-eth2,14986.00,681492.00,696478.00,681492,14986,227.00,452.00,679.00,452,227,0.00,0.00,0,0
1423930399,eth0,146.00,278.00,424.00,278,146,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1423930399,lo,1072.00,1072.00,2144.00,1072,1072,12.00,12.00,24.00,12,12,0.00,0.00,0,0
1423930399,total,1975276.00,1995660.00,3970936.00,1995660,1975276,1936.00,1951.00,3887.00,1951,1936,0.00,0.00,0,0
1423930400,s1-eth1,1250634.00,27460.00,1278094.00,27460,1250634,827.00,416.00,1243.00,416,827,0.00,0.00,0,0
1423930400,s1-eth3,13732.00,622254.00,635986.00,622254,13732,208.00,411.00,619.00,411,208,0.00,0.00,0,0
1423930400,s1-eth2,13732.00,637394.00,651126.00,637394,13732,208.00,421.00,629.00,421,208,0.00,0.00,0,0
1423930400,s2-eth1,622254.00,13732.00,635986.00,13732,622254,411.00,208.00,619.00,208,411,0.00,0.00,0,0
1423930400,s2-eth2,13732.00,622254.00,635986.00,622254,13732,208.00,411.00,619.00,411,208,0.00,0.00,0,0
1423930400,eth0,146.00,186.00,332.00,186,146,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1423930400,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1423930400,total,1914766.00,1923816.00,3838582.00,1923816,1914766,1869.00,1876.00,3745.00,1876,1869,0.00,0.00,0,0
1423930401,s1-eth1,1250564.00,27588.00,1278152.00,27588,1250564,826.00,418.00,1244.00,418,826,0.00,0.00,0,0
1423930401,s1-eth3,13794.00,622254.00,636048.00,622254,13794,209.00,411.00,620.00,411,209,0.00,0.00,0,0
1423930401,s1-eth2,13794.00,631338.00,645132.00,631338,13794,209.00,417.00,626.00,417,209,0.00,0.00,0,0
1423930401,s2-eth1,622254.00,13794.00,636048.00,13794,622254,411.00,209.00,620.00,209,411,0.00,0.00,0,0
1423930401,s2-eth2,13794.00,622254.00,636048.00,622254,13794,209.00,411.00,620.00,411,209,0.00,0.00,0,0
1423930401,eth0,146.00,709.00,855.00,709,146,1.00,8.00,9.00,8,1,0.00,0.00,0,0
1423930401,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930401,total,1914346.00,1917937.00,3832283.00,1917937,1914346,1865.00,1874.00,3739.00,1874,1865,0.00,0.00,0,0
1423930402,s1-eth1,1249630.00,27456.00,1277086.00,27456,1249630,827.00,416.00,1243.00,416,827,0.00,0.00,0,0
1423930402,s1-eth3,13662.00,619806.00,633468.00,619806,13662,207.00,411.00,618.00,411,207,0.00,0.00,0,0
1423930402,s1-eth2,13860.00,628310.00,642170.00,628310,13860,210.00,415.00,625.00,415,210,0.00,0.00,0,0
