1423930507,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s3-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s4-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s4-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s4-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s5-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,s5-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930507,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423930508,s1-eth1,1250831.25,28483.52,1279314.75,28512,1252082,832.17,431.57,1263.74,432,833,0.00,0.00,0,0
1423930508,s1-eth3,22837.16,1031308.75,1054145.88,1032340,22860,345.65,685.31,1030.97,686,346,0.00,0.00,0,0
1423930508,s1-eth2,5736.26,252797.20,258533.47,253050,5742,86.91,168.83,255.74,169,87,0.00,0.00,0,0
1423930508,s2-eth1,1031308.75,22837.16,1054145.88,22860,1032340,685.31,345.65,1030.97,346,686,0.00,0.00,0,0
1423930508,s2-eth3,16705.29,755914.12,772619.38,756670,16722,252.75,502.50,755.24,503,253,0.00,0.00,0,0
1423930508,s2-eth2,6155.84,276907.09,283062.94,277184,6162,92.91,183.82,276.72,184,93,0.00,0.00,0,0
1423930508,s3-eth1,755914.12,16705.29,772619.38,16722,756670,502.50,252.75,755.24,253,503,0.00,0.00,0,0
1423930508,s3-eth3,11232.77,502389.62,513622.41,502892,11244,169.83,333.67,503.50,334,170,0.00,0.00,0,0
1423930508,s3-eth2,5628.37,241302.70,246931.08,241544,5634,84.92,159.84,244.76,160,85,0.00,0.00,0,0
1423930508,eth0,145.85,217.78,363.64,218,146,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1423930508,lo,1438.56,1438.56,2877.12,1440,1440,14.99,14.99,29.97,15,15,0.00,0.00,0,0
1423930508,s4-eth1,502389.62,11232.77,513622.41,11244,502892,333.67,169.83,503.50,170,334,0.00,0.00,0,0
1423930508,s4-eth3,5364.64,233044.97,238409.59,233278,5370,80.92,154.85,235.76,155,81,0.00,0.00,0,0
1423930508,s4-eth2,5958.04,269344.66,275302.72,269614,5964,89.91,178.82,268.73,179,90,0.00,0.00,0,0
1423930508,s5-eth1,233044.97,5364.64,238409.59,5370,233278,154.85,80.92,235.76,81,155,0.00,0.00,0,0
1423930508,s5-eth2,5364.64,233044.97,238409.59,233278,5370,80.92,154.85,235.76,155,81,0.00,0.00,0,0
1423930508,total,3860056.00,3882333.75,7742390.00,3886216,3863916,3809.19,3821.18,7630.37,3825,3813,0.00,0.00,0,0
1423930509,s1-eth1,1251052.00,28668.00,1279720.00,28668,1251052,830.00,434.00,1264.00,434,830,0.00,0.00,0,0
1423930509,s1-eth3,22860.00,1014050.00,1036910.00,1014050,22860,346.00,673.00,1019.00,673,346,0.00,0.00,0,0
1423930509,s1-eth2,5832.00,251324.00,257156.00,251324,5832,88.00,166.00,254.00,166,88,0.00,0.00,0,0
1423930509,s2-eth1,1014050.00,22860.00,1036910.00,22860,1014050,673.00,346.00,1019.00,346,673,0.00,0.00,0,0
1423930509,s2-eth3,17316.00,761212.00,778528.00,761212,17316,262.00,506.00,768.00,506,262,0.00,0.00,0,0
1423930509,s2-eth2,5700.00,254352.00,260052.00,254352,5700,86.00,168.00,254.00,168,86,0.00,0.00,0,0
1423930509,s3-eth1,761212.00,17316.00,778528.00,17316,761212,506.00,262.00,768.00,262,506,0.00,0.00,0,0
1423930509,s3-eth3,11442.00,503014.00,514456.00,503014,11442,173.00,335.00,508.00,335,173,0.00,0.00,0,0
1423930509,s3-eth2,5898.00,258198.00,264096.00,258198,5898,89.00,171.00,260.00,171,89,0.00,0.00,0,0
1423930509,eth0,146.00,246.00,392.00,246,146,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1423930509,lo,1440.00,1440.00,2880.00,1440,1440,15.00,15.00,30.00,15,15,0.00,0.00,0,0
